comment_text,toxic,toxicity_score,language
भारत सरकार पागल हो गया है। कोई एक्शन नही ले सकता,1,1.0,hi
Q apni bhen ka karwana hai kya sorry os ka tu roz hota hai bus me school me office me ghar me road par har jaga q k ye hindu log ka sestem hai,1,1.0,en
योगी जी अब तो ईन मुल्लो कि गांड मारदो ज्यादा बोलरहे है कुत्ते कि दुम निच साले दलित से धर्म बदलकर मुल्ले कटेले बन गये पर रह गये दलित      कटेले भारत मे रहना है तो जय श्री राम कहना पडेगा ज्यादा जिद करेगा तो मरेगा,1,1.0,hi
यह वही कांग्रेस के लोग हैं जिनका नारा था 27 साल यूपी बेहाल अब क्या मुंह लेकर जाएंगे जनता में,1,1.0,hi
ab humari bari ka intjar kar tere ammi bajji khalla api fufi sub chude ge kush hi ganto m,1,1.0,es
"SP BSP, walo ne kitni baar karwai ...",1,1.0,it
2 geya 100 kategge ham to kishan He.. Aur jo bolrahahe o to madarchud He sale Aap ne behen ko chud ne bala bat bara bara karte He,1,1.0,en
Y hijda h sina kya dikhauga land pujari bhagt apni maa chodayge,1,1.0,de
"हा हा हा  बीजेपी ने evm मसीन में सेटिंग कर दी की आप को ,कांग्रस को बीजेपी को कितनी सीट कहाँ से मिलेगी?????? आप का मुर्ख नोटनकी अरविन्द भाई",1,1.0,hi
Ranjeet Kumar apni mata ji aur didi ko chudwaaney ka full munn bana liye ho ka bey gaandu. Apni didi sey poochna key jija ji sey dog style mein karwayegi ya lion style mein..hahahahahahaha,1,1.0,en
Yaar marva diya is Modi ne har roz naya natak.,1,1.0,en
"Varatea sana ko moka do,des ki ak bemari he jenko s. r. p f. or army army aksat strik karo or khatom Koro,pls pls pls pls modi ji,jo ab tak koi nahi Kar pay  woo ap karke dekhow.apse sare dase baseo ka ek varosa he.ap hamra varosa ko mot toro.pls sir do somthink.pls.",1,1.0,en
Pragati Prerna itna chodu ka randi tujha hindu sa musalmani ban jaya gi bhag chinal randi ki aulad.,1,1.0,other
Reservation khatm ho jayega pahle cast khatm karo kai jagah aaj bhi dalito ko gali deker bulate h khaskar delhi me or up or bihar ki to bat ho alag h,1,1.0,other
मुस्लिम होने के वजह से काफिर चैनलों ने टर्की राष्ट्रपति को कवरेज नही दिया।,1,1.0,hi
Yahan desh ki ldai hone wali h tuje paiso ki padi h.sale,1,1.0,other
"Abe tum SP, BSP N CONGRESS k bakchodon ko kam dhandha ni h kya....media enlightenment k liye kuch b karte h......jahan jake marwana h...marao...mere desh se bhago..",1,1.0,en
बीजेपी और आरएसएस पहले #पुलिसस्टेशन फिर #लोअरकोर्ट फिर #हाईकोर्ट फीर #सुप्रीमकोर्ट के #वकीलों और #JudgeO और #NIA #CBI और #Media को #Confidence मे लेती हे फिर अपने #नापाक काम  बजाती है और #Opposition को सुला कर रखती है या सोती रहती है,1,1.0,hi
Aise hi bhasan e kaan **** raha tha anaa andolan se bhi...aur kiya kya ...only chu*******,1,1.0,other
क्यो की ओ मुल्ला नहीं है क्यो की ओ एक हिन्दू शेर हैं,1,1.0,hi
Tare maako choodna ve sekhata hai  Rande ka aoulad   Mayank Saxena,1,1.0,en
"मनमोहन ही ठीक थे, बस 10 - 12 घोटाले तो हुए थे। ये मोदी साला देश को गरीब बना दिया । 2014 से पहले हम सब अमीर हुआ करते थे। पूरे विश्व में देश की फजीहत करा दी, पहले कितनी इज़्ज़त हुआ करती थी। हम लोग उस कीड़े की तरह है, जिसे गंदगी ही पसंद आती है। अब राहुल ही वो  गंदगी मुहैया करा पायेगा।",1,1.0,hi
Sharm karo tm log ek gaye bail ke susu pete ho os ke poja karte ho..ye kaise maa hai tm logo ke jo pore dunia me bekte hai gosht k nam pe..jahil logo agar itni taleem hasil ke hai tm logo ne tu pir oska kya faida??,1,1.0,other
O tu pakka kangesi h dub gai lutiya congresh ki,1,1.0,other
Abhay dixit aj to jamanat bhi jabat ho gyi aam admi party ki,1,1.0,en
Tu. Chala Jaa. Baat. Karnay.  Koi kaam.   Nahi. Tere paas,1,1.0,other
"अच्छे दिन आने से रहे, 15 लाख चूतिया बनाओ स्किम निकल गयी, युवा बेरोजगारी की मार झेल रहे हैं, महंगाई चरम पर है, रोजगार के सारे रास्ते बंद हो रहे है, भक्तों को छोड़ दिया जाय तो आम जनता जिनके पास परिवार और जिम्मेदारी है इस सरकार से त्रस्त है, ऐसा लगता है यह सरकार जनता के लिए नहीं सिर्फ अम्बानी और अडानी के लिए बनी है, ऐसे में चुनाव में कुछ पाने के लिए बीजेपी के पास कुछ और नहीं है?  इसलिए भक्तों, रीता बहुगुणा पर इतराने से पहले किरण वेदी और मांझी का हश्र एक बार जरूर देख लें।",1,1.0,hi
BJP ka slogan sab ki watt sab ka vinaash,1,1.0,en
In logon ko kya maloom izzat kya chz hoti ha ya apni betiyon ki tangn dkha kr psa kmaty hn.gaiy ka pishab piny wali qoom ha ye gaiy mata aur bail pita shri hn in k.jo janwar ki nsl ho un ko gali wali se koi frq nai prta.,1,1.0,en
Inki maa ka bhosda suar ki aulad hai madarchod saale,1,1.0,other
चला जा तू UN चला जा...सब वहाँ तेरी राह देख रहे है..बस तेरे बोलने भर की देर है कि UN मोदी के खिलाफ गिरिफ्तार वारंट निकाल देगा...अमेरिका भारत के विरूद्ध सेना भेज देगा ..UN की सेना भारतीय संसद पर हमला कर करके सारा काम काज अपने हाथ मे ले लेगी ओर भारतीय खुफिया विभाग तेरे अंडर में मोदी के लिए सर्च आपरेशन चला रहा होगा...बस ओर कुछ हो तो वो भी बता दे....साला मुंगेरीलाल.. शेखचिल्ली की औलाद..,1,1.0,hi
"मोदी जी, आप का संकल्प कहाँ गया । देश को जो सपने दिखाए थे, उसका क्या हुआ । काठ की हांड़ी सिर्फ एक बार ही चढ़ती हैं ।",1,1.0,hi
Isko rachi bhej do pagla gaya hai ye,1,1.0,fr
जब 1925 में लाउड स्पीकर बना था तब ही मोहम्मद ने स्पीकर की जगह निरोध लगाया होता तो इस्लाम खतरे में न होता 😜  #सत्य_कड़वा_होता_है 😂,1,1.0,hi
ISI agent bjp IT cell...... Dhara gaye,1,1.0,en
ek taraf congress murti dhakva rahi hai aur dusri taraf sahanbhuti vyakt kar rahi hai.,1,1.0,other
अरे ललुआ बरनोल माँगता क्या?,1,1.0,hi
Vedo me to.or bht kuch likha h wo bhi maanley ye suar to Achah hga  Veda me.likha h  Ikkam baraham dutiya nastey ne nastey nastey kinchan  Meaning     Bhagwan ek hi dusra nahi h  Na nahi h   nahi tanik bhar bhi nahi h  Veda me likha h   Natasya pratima asti Meaning   us bhagwan ki koi v murti nahi h  Ye mano haramiyo,1,1.0,en
कब तक दलित बना रहेगा भारत सैकड़ों सालों की पहले मुग़ल हमलावरों फिर मुग़ल शासकों फिर ब्रिटिश हुकूमत और बाद में स्वदेशी सरकारों एवं नेताओं के द्वारा शोषित ये मेरा भारत देश कब तक पिछड़ा रहेगा ???????????????????????,1,1.0,hi
Rashid abhi tak to kuch kiya nahi usi par  jhoot faila rahe ho..ab sachmuch kuch karenge..kuch aisa ki kai saal tak yaad rakhoge..us such ko bayan karne wapas fb me aana..like thokunga..,1,1.0,de
Ab pata chala chalu admi,1,1.0,fr
VisHesh VeRma दम है तो अगले एक हफते में मूझे जेल में डाल कर दिखा।,1,1.0,hi
ईसके जैसा कमीना अादमी भारतीय धरती पर क्यो पैदा हूवा ये हमारा दुर्भाग्य है,1,1.0,hi
ye khud atankwadi hai     sala.  chor,1,1.0,en
Modi se sab neeche h fekne me,1,1.0,de
Haa ye mulle modi pr laa dete hai kabhi bola mc ne ki PAC yesa hai galat huaa sena ke saath. Mc ko mil raha aarachadn aur kya,1,1.0,en
यही अच्छा मौका है सभी का लाइसेंस कैंसिल करें और किसी और को जारी करें,1,1.0,hi
"युपी चुनाव में एक भी मुस्लिम को टिकट नहीं दिया  नतीजा, बीजेपी प्रचंड बहमत से जिती सब रेकार्ड तोड़ दिये बाहुबली फिल्म में एक भी मुस्लिम कलाकार नहीं लिया नतीजा फिल्म सुपर डुपर हिट हो गई ओर सारे रेकॉर्ड तोड़ दिये ।। जय हिन्दुत्व-BOYCOTT TO ALL BLOODY KATUWE",1,1.0,hi
Saale सही में यही सोच रहे होंगे,1,1.0,hi
Are khali pist ko tabah kar ke kya hoga...badla lo badla,1,1.0,other
Yogesh Chaudhary g ye MCD Election hai ja Loksabha Ke .... Itna darr vo bhi Apne aap Ko dunia ke Sabse badi party Kehlane walo Ko ....... Patta Nahi Kejriwal ke Naam se BJP walo ki itni pant Gilli kyon ho jatti hai ...,1,1.0,en
इस्तीफा और केजरीवाल वैसे अप्रैल में ही अप्रैल फूल मनता है # मना लो,1,1.0,hi
Jo jo  pigi  log has  rhe  sayad  surgical  stick  bhulgye,1,1.0,en
चाय चाय करते थे अब  गाय गाय करते हैं  जागे है दलित जब से  हाय हाय करते है,1,1.0,hi
Tumlog to already taang liye ho mecca me kaala kafan me..arey hum hindu hai jo jalte hai aag me ..tum jaise to darr kr MITTI me chup jate hai ..salo TUMLOG kya BHARAT MATA KI JAI BOLOGO..JIS THALI ME KHAOGE USIME HAGOGE CHATOGEY Syed Shanam Haider,1,1.0,en
Accha abe bhut bjp dekh rehe h na jab koe or party karti h jab ku nahi bolete lalu bade aaye bole wale.....ha abe to bole gye he na kyuki unhe modi ka progress hajam nahi ho reha h,1,1.0,en
56 inch seena ka size bataya th ya apni gaund ka are bhai kabhi to gusa dikao,1,1.0,en
ओ हो अब पता चला क्यो 2•5 साल से विकाश अपनी अम्मा के पेट में रुका हुवा है,1,1.0,hi
आम आदमी पार्टी तो ऐसे आम हो गई  जैसे भरे बाज़ार में मुन्नी बदनाम हो गई..,1,1.0,hi
Ye india kisi 1 akele ke baap ki  jageer nhi hai yhaan sbka haq hai ....,1,1.0,en
Aree Congresiyo  tomko bolne  ka hak nahi he  my mp moodi ji ne to  aury me 56 keya 58 'ka sena bataya tha  malam he na 18 ke bedel 40 ko mara tha,1,1.0,en
"Muhammad sb koi naya dharm nahi laye the ye wahi शाश्वत धर्म ya सनातन धर्म tha jo yaha mahatma budh ,shri ramchandr ji shri krishn ji,jesus christ or sabhi mahapurush unse pehke la chuke the...srf iski language SANSKRIT se badal kr ARABIC ho gayi thi bcoz ARAB wale arab me hi accept kr skte the is dharm ko jese hme yaha hindi me hi smj ayga.",1,1.0,en
Baat diya hindu ki Raajnetik Roti sekne ke liye.  Jis Din hindaun ki ek jaati ho jayegi  Me khta hu MERA DESH 100% Badal jayega.  Pl Hindi Ekta.,1,1.0,other
"बिना किसी विचारधारा के कोई भी राजनैतिक पार्टी ज्यादा दिनों तक एक नहीं रह सकती ! फिर आम आदमी पार्टी तो समाज के  महज कुछ असंतुष्टों, निकम्मों, असभ्य, असफल और नकारात्मक सोच रखने वालों का जमावड़ा है !! कुछ दिनों बाद इतिहास के पन्नो में सिमट जायेगी....कुछ नासमझ फिर भी उछले जा रहे हैं !!",1,1.0,hi
आतंकवाद के पहचान के लिए  कुत्तों का नाम ही काफी है पाकिस्तानी नाम  मतलब आंतकवादी,1,1.0,hi
चुन चुन के मारो सालो को बता दो  हमारे देश के जवानो का खून इतना  सस्ता नही है,1,1.0,hi
अबे  ठारखी ये मेरा सुरत है तेरे बाप का बिहार नही चुप साले बुड भक,1,1.0,hi
उल्टा चोर कोतवाल को डांटे।,1,1.0,hi
"हिन्दू के ऊपर जुल्म कर के बांग्लादेशियों को अंदर भर रही है सिर्फ वोट के लिए , अरे मुस्लिमो अभी भी वक़्त है संभाल जाओ पहचानो दुसरो को भक्त कहने वालों तुम खुद ही अंध भक्त हो",1,1.0,hi
Yar waha atankwad na lejana please,1,1.0,en
Agar ye video fake hai to aisa hona chahiye Kashmir mein Army Walo  ke sath kutte bhi hona chahiye Shikari kutte,1,1.0,other
गधा है यह नेता बिगड़े बोल नही बोलने चाहिये बल्कि जुते मारकर दिखाना चाहिये कि कांग्रेसीयो तुम सुवरो की यही औकात है😠,1,1.0,hi
"Elan pe elan, elan pe elan, judge SAHAB. Bus paise nahi miltey",1,1.0,de
अं घो  को दिखता नहि ! उनका एक ही एजेंडा है मोदीजीको निकालो क्योंकि बहुत डर ग ये लगते हैं।,1,1.0,hi
"-काँकर पाथर जोरि कर, महजत** लई बनाय । ता चढ़ि मुल्ला बाँग दे, बहरा हुआ खुदाय।। कबीर                                                        (**महजत = मस्ज़िद)",1,1.0,hi
Kyo tu apni amma k gaar me dalte hue thak gaya hai jo dusro ki gaand ki khwaish hai ..sale apne me dalle le..suar ka bacha Niyaz Ahmad Ansari  sale apni jaat me beheno se shaadi karte ho aur awazz uchi karte ho randi ki aulad,1,1.0,it
कुत्ते को उसी की भाषा मे जबाब देना जरूरी है और वो अभी,1,1.0,hi
"तेरी बात अब कंग्रेसिया भी नही सुनेंगे, औरों की बात तो दूरॆ।",1,1.0,hi
Lol.. tum latka kr to dikhao isi ka wait india kr raha hai tum latkao or phir war kaise hoti hai ye hum bataeynge,1,1.0,other
"Sandeep Silani हर जगह पर अपनी माँ मत चुदवा, उसको बहुत दर्द होता होगा",1,1.0,hi
Agr ye in kpdo ko bi ni pahnti ko tb bi khuch ni hota paisa tb bi ise utna hi milta sayd kuch jyada hi mil jata,1,1.0,other
"isko hamra gaw diyara bhej dijiye din bhar goytha thokegi dimag thik ho jayega, tab pagal jaisa nahi bolegi",1,1.0,en
भारतीय डीजीएमओ  और पाकिस्तान डीजीएमओ की बातचीत हुई जिसमे दुनिया ने देखा की भारतीय सरकार के लोग कितने बेशर्म है जिसमे अपने सैनिको की मौत पर भी रोना रोते है। लानत है ऐसी व्यवस्था पर जिसमे देश के सैनिक अकारण ही अपने ही देश में मारे जाये और सरकार जीएसटी जैसे बिलो पर अटकी पड़ी है। भाड़ में जाये विकास और बील क्योंकि जब सैनिक ही जिन्दा नहीं रहेंगे तो पैसे और विकास का क्या अचार डालोगे?कमसे कम पाकिस्तान के 100 सैनिको के सर कलम करेंगे तभी हमारे जवानो की आत्माको शांति मिलेगी।,1,1.0,hi
अब नेताओ की बकवास सुनने का टाइम खत्म हो गया। अब तो आर पार की लड़ाई होना चाहिए। अब सेना को फ्री छोड़ने का समय आ गया।,1,1.0,hi
TUM LOGO NE TO PURE DES ME HINSA FAILA RAKHA HAI DILIP GHOS JI,1,1.0,en
Abhi itna bada alfaz bol dya rajnath ne  ( ninda ) isse atankwadiyon ko dar kitno ki mout hogyi nenda se are kuch kro vrna har koi ayga Mar k chala jyga chutye sale satta p baithe hn bik gyi ye government,1,1.0,en
T v chnl aapas me larwane ka kam shuru kar chuke hain sabhi koumo se apeal hai ki mil julkar sath rahen Netaon and media ka kam hi larwane ka reh gaya hai.,1,1.0,other
"इंडिया टीवी के इंटरव्यू में आपसे ही सुना था सर - ""पाकिस्तान को लव लेटर लिखना बंद होना चाहिए.. वो जिस भाषा में समझे, उसे उस भाषा में जवाब देना चाहिए!"" 😠 .  आप उसी दिन चुनाव जीत गए थे। 'विकास' का मुद्दा तब तक कंसीव भी नहीं हुआ था। यह इकलौता बयान आपकी लहर का एपीसेंटर बना था। .  याद दिलाने की जरूरत नहीं है। आप पर पूरा भरोसा है कि आप भूले नहीं होंगे। विकास की फ़िक्र मत कीजिये.. वो तो यह देश गुलामी के दौर में भी करता रहा है। फ़िलहाल इन सभ्यता के दुश्मनों को रगड़िये!  धन्यवाद 🙏",1,1.0,hi
Ye log laterin main plan banata wohi phortta .bahar aa kar gas phortta. Aaj tak mujhe samaj main nahi aaya ki bharat se sabhi war harne ke bad bhi saare general itna tagma kyon phentea hai. Wo india ko batanae ke liye. Dekho ji hum ne tagma pahen li aab marji aap ki giin looo,1,1.0,other
Tumhare Piche Itna Sara Hogi aur Modi bapure Kuch Toh daal Mein Kaala hai,1,1.0,other
Ya sala news wala modi our yogi ke kutta hai,1,1.0,other
Girish Rajani Ok agar UFO hi sahi. Dhruv Saxena ko toh pehchanta hoga tu,1,1.0,other
"2019 मे कांग्रेस का सफाया तय है, दिग्विजय जैसे नेता काफी है सोनिया को इटली भेजने के लिए",1,1.0,hi
Bhut shi kutto se nuchwado madarchodo ko ye yhi layak hai,1,1.0,other
Samajwadi khud hi aatankwadio ki party hai aur aatankwadio Ko saport karti rahi hai.,1,1.0,en
"Ukraine ki Rastra-matao, aaplogo ko prostitutes kahna, prostitutes logo ka apmaan hai.......",1,1.0,other
लगता है चमारो ने किसी को चोद दिया है इसलिए इतना चिडा हुआ है,1,1.0,hi
"मुझे  आज तक समझ मे नही आया कि पक्ष एर विपक्ष मे कया अनतर  है पहले यहीं  शब्द  कागेरस के नेता बोलते  थे कुछ लोग  कहते कि मुसलमान  अंग्रजों  से डरते है तो अब हमे या तो फिर से अंगेजों  को बुलाओ या इन सालो कि माँ  को वहां भिजवाओ जिससे ,,,,,,&&&&@@@###?",1,1.0,hi
Iska shakl dekh..lene se.pura din khrab ho jata hai. .,1,1.0,other
Hamara sarakar thik hotato esa nehi hota ninda karte ninda karte bolaki janedenge unki koi beta hoga to samaj me ayega jay hind,1,1.0,other
Aur jo apne 8th pass launde ko gaddi dila rakhi hai vo bada sadupyog hai satta ka.. aur vo chara jo gayab ho gaya tha bihar se kuch saal pehle. ..,1,1.0,en
PM talakh pe buzzy hai,1,1.0,other
Bhai mulle ni tm jaise kattar hindu hi jitaoge congress dekhte raho,1,1.0,other
bataao padaai pehle baati jaati hain aaj bikti hain dhikkar hain.,1,1.0,de
hame to lag raha hai digvijay ke hi partiy se tha aur dog hi director tha...,1,1.0,en
"Virodhi kitne bhi ek jut ho jao, hindu ekta ke samane koi nahi tikane wala.",1,1.0,other
Feku k chamcho 16 may ko janta bjp rss ko aukat bata degi,1,1.0,other
तुम ही शादी कीखबर देते हो तुम ही शादी  की  खबर को खण्डन करते हो । बन्द करो ऐसी खबर जब इन दोनों का बच्चा होगा तब खबर देना,1,1.0,hi
Bhai ji ye sarkar janta virodhi sarkar hai aap hi batao kiska kya bhala kar diya har varg ka Aadmi pareshan hai   Bas mudde hain to teen talak gay aur asal mein kaho to musalman,1,1.0,other
Ye madarchod kabhi nahi sudhrenge...yaha ki sarkar hijda pana dikha rahi hai...SLA khud ka beta mara hota to maa chudate chale ate,1,1.0,fr
Bmm fod diya vo kya km tha tum glt ko support krte ho tbhi to hr kisi muslman ko aatnki ki trh deka jata h,1,1.0,en
"fuckistani actor, actress bhikh mangane q aate h yaha bollywood me ?? adnaan permanent sift ho gaya us gareeb bhikhari mulk fuckistan ko chhod kar, abey chutiye fuckistanu passport ko jaldi koi mulk visa deta nhi bol q ?? q k terrorist mulk h fuckistan, khud k school, maszido me bomb fodne walo, kabhi america ghus kar marta h to kabhi hindustan, begairat to ho hi tum chutiyo",1,1.0,en
Iska ancestral mugal aur British samraj ka chamcha aur ye bhi wahi Kar raha hai.,1,1.0,en
India ka satellite space main ja ker Tatti karay ga jo wapus Mudi kay mu per aa ker lagay gee. Daikhna.,1,1.0,other
"Saala humaare hosh Kyu udne bc, Humaari mashook lagti Hai Kya Jo humain dokha dekr Kisi r k sath set ho gai ho, News ki headline to dhang ki daala kro. Isse b handsome luk wale bande Hai iss duniya me, Unhe dekhkr Ni hosh ude to iss chakkundr ko dekh kr Kya hona? Small hair cut me iske ears aise lgte Hain jaise nano ki dono khedkiyaan kholi ho, Saala dumna kahi ka.",1,1.0,en
"Chor sale sb,abhi hmare modi g kha gye",1,1.0,en
Khud hi karwaya hai .. bjp walon ney AAP party ko badnaam karne logic hai bas,1,1.0,other
"ane wale time mai ,. saudi arab jaise desho ko jinki economy oil p tiki hai ,.unhe bahut nuksaan uthana pad skta hai , ... America or china bhi es wajah s pareshaab hai ki ane wale time mai oil s jada mahenga pani ho jaega .. kuch desho mai abhi k time mai bhi water , oil s jada mahenga hai.",1,1.0,other
Abey Arif Khan tu bhul gaya ki 71 Mai hum lahore Mai ghuskar tumhare jaise kitne lauvande paide kiye hai. 68 aur kargil bhi bhul gaya aur humne banganladesh bhi banaya ab to sindh blachistan banana rah gaya wo bhi bana denge,1,1.0,other
100% mili Hai aour BJP Satta ke Liye Andhi ho gayi Hai!!!!!,1,1.0,other
Manavta sirf lalit modi ke liye hai...aam garib janta se chor BJP ka kya lena dena.,1,1.0,en
86 %   hizre   14 % ki gand fadenge   hahaha hizro salo,1,1.0,other
Mukhya chunav  to musalman h   Mtlb musaman gaddar hote  h  Nasim jaidi ne  gaddari  ki h   Or hazao evem  ko ek sth   manuplate krna hasi khel h kya,1,1.0,other
Congress k time to scam 100 the bjp ne 0 kardiyw,1,1.0,en
Juntar mantar p kisan bhuka nanga mutr pine p mazboor che news walo yea nahi dikhta,1,1.0,other
प्रचार से हटकर थोडां बार्डर पर भी ध्यान दीजिए ।मोदी जी,1,1.0,hi
Jab se sala modi pm bna h kitne hmare jawan saheed ho gye h. Ye sale bus badla lege badla lege. Kisi minister Ka beta kbi saheed huya sale Bs lut rhe hai. Desh Ki Janta ko pta Ni kya dekh lya modi ne. Sale Sb pagal h gye h. Pachtayege sab,1,1.0,en
Abe chodu kate lund ki  nasal mera 12 inch ae vo b   pura teri trah kata ua 😂ni   katuwa sala,1,1.0,other
Mahyavansi Chintan madarchod jab ghotale hue to tera baap apni maa chudva rha tha kya. Tab kyu nahi bola,1,1.0,fr
Bas jumlebazi krwalo BJP walo se,1,1.0,other
"accha, to tu hai wo jiske paise se india ko roti mil rhi hai,,bete mujhe mat sikha, agr tm log bajaye madarso mein jane ke, kisi shi se school mein jaake pdh likh liya kro to wha zaka hazamat banane ki naubat hi na aaye, aayi baat smjh, ""Economist""",1,1.0,en
Dekho ab bache ki filme 200 cr target karti hai  Aur  ....samje,1,1.0,en
aur tu maa chudwane aaya tha up me.....jab vote tha tabb 52 relly kiya jo,1,1.0,other
Ye ukhadenge    Hum wo Ukhadenge.... hota kuch nahi..      Kuch nahi Bass ka to Gandhi   ban kar jao   kaho  Doosre Gaal par bhee thappad maaro..   Besharmi ki bhee Hadd hoti hai.,1,1.0,other
Bhainsiya Bach gayi na shukra manao nahi to ee aadmi aapka bhainsiyo kha jata😁😂😂,1,1.0,fr
sala no 1 Gandu company tha.....80 cr me bika hai....lol,1,1.0,other
Desh ko loot rahi hai sarkar  850 Avi hai jab Congress k sarkar thi 400rupiya tha ab bolu bhakt tu,1,1.0,other
Beta agr demagh say kaam laytay to tum hi jeet jatay....,1,1.0,en
"Abe tm to news aese dikhate ho,jaise ki election tmhi fight kar rhe ho!!!!!",1,1.0,en
khair modi bhakto se bat karne ka koi faida nhi gaur karna zara or aaage aage delhna kya haal hota hai,1,1.0,de
"Sahi chal rahi hai aajtak ki,  ab reservation khatam kar do....  Kyon desh ka future kharab kar rahe ho,",1,1.0,en
Wak thu u #azam khan,1,1.0,en
kuchh harami  pille   modi ka virodh  karte hai ... wo ja k D N.A test  karwa lo  Gandhi pariwar ka /// congress pariwar ka  khun ho sakta hai,1,1.0,de
मोदी को नही भूलना चाहिए ये वही महबूबा है जिसके अपहरण का नाटक करके देश के दुश्मनो को जेल से आजाद कर दिया गया था।,1,1.0,hi
Abey phle likhna Sikh anpad ki aaulaad phir jake kisi ladki ko set kario saale Teri itni b aukaat Nhi ki tu Ambani ke jamadaar ki beti ko b set karle,1,1.0,en
Sahi kha......qki a kutia itna kuch ho rye babjud uske sena se a kheti h bat chit kro or un mc ko bacche smjh k maaf kro,1,1.0,en
Cande sarkar KO bhumat ki mjbut sarkar hy khud fysla leti hy ab kiu bhgrheho?,1,1.0,other
वाह सरजी आपने ऎसा मुद्दा उठा दिया..... जिससे देश का ज्यादातर घर परिवार परेशान है स्कूल माफिया से।,1,1.0,hi
Inhe kuch bhi khane ka hak h...hum kese mane le ki wo beef tha...?...investigation hona chaye,1,1.0,en
Ab aur saho ek feku ko,1,1.0,de
Ye kab apni acting karega....har waqt hritik ko copy karta h,1,1.0,other
Modi .......agar thodi bhi sharam bachi ho....toh turant HM n DM ka istifa lo........warna hum yeh maan lenge ki tumne desh ke jawaano ko desh ko n desh ki janta ko granted le liya hai....kyoki woh ullu banke tumhe jeeta rahe hai...n dalaal media tumhare nikkamme pan n naakaami ko chupaane main din raat lagi rehti hai,1,1.0,de
"काकर पाथर जोड़ के मस्जिद लई बनाय।  ता चढ़ि मुल्ला बांघ दे , क्या बहरा हुआ खुदाय।   यह मैं नहीं कबीर ने कहा था।",1,1.0,hi
ऐसे ही पाकिस्तान सर काट के हर बार ले जाएगा और ये नामँद हिजडे नेता चुडीया पहनके बयान बाजी करते रहेगे।भडवे साले,1,1.0,hi
Ise bhi Mental Asilam bhejdena chahiye.Wahan iske layak shrota bhi miljayenge aur ise jutiyanewale bhi.,1,1.0,other
ये श्री भी बगला भगत हैं,1,1.0,hi
sala Kabhie Mila na. ...tere gardan udha doga.. ....Bc.. ...cow ka urine Pena wala bhakto. ....,1,1.0,other
Yeh bhains chara to ka gaya hajam nahin hua ab padna shuru kiya. Choron ko bolne ka haq nahin Hai lallu.,1,1.0,fr
"और मध्यप्रदेश ""वियापम व शव राज़"" के नाम से जाना जाता है गंजे....थैंक्स",1,1.0,hi
Is kutta digvijay ka kya kara isko patthar band kar Yamuna ma dalana chaya,1,1.0,en
Galt kaha bolo gand pe goli marni chahiye in sub ki ..ya napunsak kar dena chahiye in sb ko,1,1.0,en
Kaha gaye wo log jo bolte the modi taramp ek hai ab sale mar gaye keya,1,1.0,other
Kayer napak...ek bar samne SE bar ker Teri okat bta dage..chutea sale,1,1.0,other
Farziii news chap Rhee ho BC 👊👊👊👊👊,1,1.0,de
Bhag ja suar ki olad mulle tere muh me suar,1,1.0,other
दिग्विजय उर्फ डॉगी सबसे गंदी गाली सोच ले और समझ ले मैंने तुझे दी,1,1.0,hi
Tera baap gea thaa dekhne kitne poste oda di sala,1,1.0,other
Baba Ji ki tviyat ab kush theek lag rahi hai. Ab  kejriwAl ko Anna ke naam ki nahi Anna ko kejriwal ko badnam karke surkhion main aana hai,1,1.0,en
बीजेपी वालै को मालुम है कि वह पाँच साल में जीतना लुटना है लुट लो बाद मे वापस आना तो है नहीं,1,1.0,hi
Madharchod ek maa ki aulad ho to samnese baar karo...  Phir dekho saalon suar ki auladon tum logon ki maa behen chod denge...,1,1.0,other
बहुत वार दीखाया हे हम देखते हें पर तुम गांडुलोग प्रमाणपत्र मांगते फिरते हो,1,1.0,hi
Sirf do k sab k saatg aisa hi ho ga,1,1.0,de
BJP Harne wali hai ---,1,1.0,other
बस भेन चोद दो सब्द बोलेगे कडी निन्दा गोर निन्दा ओर जवानो का बलिदान वयर्थ नही जायेगा और बोसडी के खूद z सुविधा लेकर गूमते है,1,1.0,hi
Tumhare  udte honge  hamare kyu udeinge ?  Idiot kahin ka,1,1.0,other
Isse jayda kya proof du ki pdp ke rago me afjal ka khoon bah raha hai...,1,1.0,other
HARAMKHOR BHAKTO.. ..  JALDI JALDI BATAO KOUN KOUN BHAKT MODI JI KO APNI MATAJI KA KHASAM BANANEY KO UKCHUK HAI.. ..,1,1.0,fr
Bhai mai bhi vahi dhund rha tha  Saala koi sanghi mila hi nai  Abi kki galat bol dega turant aa jayenge saale,1,1.0,fr
Bol bhi kaun rha h amit Shah.. jo kHud itna bafa chor h..aur bolta h ye to jummla h.,1,1.0,de
Manmohan singh kaam krte the prachar nhi.. Pak ki do chonkiya tbah krne se hmare jawano ka balidan pura ho gya.. Abe chutiyo andhbhakto thoda apne desh ke liye socho.. feku ke liye nhi.. Or ye abp news fake page.. desh ka kam or bjp ka dalla jyada lgta h,1,1.0,en
Uphar hi bolo jocker ko. Bhakt ho na,1,1.0,de
Sanik parivar se aai ha ab angrej ki biwi ha,1,1.0,other
